comment_id,match_id,platform,days_before_match,comment_date,text,category,is_controversy_match,sentiment_score,sentiment_class
CM000892,M017,X (Twitter),2,2026-06-21,"Transit to Al Thumama was a nightmare last time, hope they fix it for Italy vs USA.",logi,False,0.4404,Positive
CM000893,M017,Instagram,1,2026-06-22,Curious how Italy lines up against USA this time.,neu,False,0.3182,Positive
CM000894,M017,TikTok,1,2026-06-22,"USA fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000895,M017,Facebook,1,2026-06-22,"No clear signage getting to Al Thumama, missed kickoff because of it.",logi,False,-0.5242,Negative
CM000896,M017,YouTube,3,2026-06-20,"Italy to win it all, calling it now!",pos,False,0.6239,Positive
CM000897,M017,Instagram,5,2026-06-18,What's the weather looking like for Italy vs USA at Al Thumama?,neu,False,0.3612,Positive
CM000898,M017,X (Twitter),0,2026-06-23,"Italy to win it all, calling it now!",pos,False,0.6239,Positive
CM000899,M018,TikTok,1,2026-06-22,"Italy fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000900,M018,YouTube,1,2026-06-22,"Queues to get into 974 Stadium took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM000901,M018,YouTube,5,2026-06-18,"Heading to 974 Stadium this weekend, first time at a match like this.",neu,False,0.3612,Positive
CM000902,M018,Facebook,1,2026-06-22,"Argentina to win it all, calling it now!",pos,False,0.6239,Positive
CM000903,M018,X (Twitter),2,2026-06-21,"Argentina to win it all, calling it now!",pos,False,0.6239,Positive
CM000904,M018,YouTube,2,2026-06-21,"Argentina to win it all, calling it now!",pos,False,0.6239,Positive
CM000905,M018,Facebook,6,2026-06-17,"That highlight reel from the last match gave me chills, let's go Argentina!",pos,False,0.4003,Positive
CM000906,M018,X (Twitter),2,2026-06-21,"Resale prices for Argentina vs Italy are out of control, scalpers ruining it for everyone.",price,False,-0.25,Negative
CM000907,M018,Instagram,0,2026-06-23,Best ticket price I've seen all tournament for Argentina vs Italy!,pos,False,0.6696,Positive
CM000908,M018,Instagram,2,2026-06-21,"Watching Argentina vs Italy with the whole family, can't wait!",pos,False,0.0,Neutral
CM000909,M018,X (Twitter),6,2026-06-17,"Resale prices for Argentina vs Italy are out of control, scalpers ruining it for everyone.",price,False,-0.25,Negative
CM000910,M018,Facebook,2,2026-06-21,"Rumors swirling about Argentina's lineup changes, fans are not happy about it.",contro,False,-0.4585,Negative
CM000911,M018,Instagram,3,2026-06-20,"This lineup for Argentina is exactly what we needed, love it!",pos,False,0.6696,Positive
CM000912,M018,Facebook,5,2026-06-18,"No clear signage getting to 974 Stadium, missed kickoff because of it.",logi,False,-0.5242,Negative
CM000913,M018,YouTube,1,2026-06-22,Curious how Argentina lines up against Italy this time.,neu,False,0.3182,Positive
CM000914,M018,Instagram,4,2026-06-19,"Heading to 974 Stadium this weekend, first time at a match like this.",neu,False,0.3612,Positive
CM000915,M018,Instagram,4,2026-06-19,"Why does Argentina vs Italy cost double the group stage matches, feels like a cash grab.",price,False,0.3612,Positive
CM000916,M018,TikTok,0,2026-06-23,"Why does Argentina vs Italy cost double the group stage matches, feels like a cash grab.",price,False,0.3612,Positive
CM000917,M018,Instagram,3,2026-06-20,"Just got my tickets for Argentina vs Italy, best day ever!",pos,False,0.6696,Positive
CM000918,M018,Facebook,1,2026-06-22,Best ticket price I've seen all tournament for Argentina vs Italy!,pos,False,0.6696,Positive
CM000919,M018,Facebook,1,2026-06-22,"Queues to get into 974 Stadium took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM000920,M018,Facebook,1,2026-06-22,"The atmosphere at 974 Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM000921,M018,TikTok,6,2026-06-17,"Watching Argentina vs Italy with the whole family, can't wait!",pos,False,0.0,Neutral
CM000922,M018,Facebook,5,2026-06-18,Anyone know the kickoff time for Argentina vs Italy?,neu,False,0.0,Neutral
CM000923,M018,YouTube,1,2026-06-22,Reports of a key Argentina player injury are concerning right before this game.,contro,False,-0.4215,Negative
CM000924,M018,YouTube,2,2026-06-21,"Queues to get into 974 Stadium took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM000925,M018,X (Twitter),4,2026-06-19,"Argentina to win it all, calling it now!",pos,False,0.6239,Positive
CM000926,M018,YouTube,1,2026-06-22,"Heading to 974 Stadium this weekend, first time at a match like this.",neu,False,0.3612,Positive
CM000927,M018,X (Twitter),0,2026-06-23,"Transit to 974 Stadium was a nightmare last time, hope they fix it for Argentina vs Italy.",logi,False,0.4404,Positive
CM000928,M018,X (Twitter),7,2026-06-16,"Italy fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000929,M018,TikTok,7,2026-06-16,Anyone know the kickoff time for Argentina vs Italy?,neu,False,0.0,Neutral
CM000930,M018,Instagram,5,2026-06-18,"Transit to 974 Stadium was a nightmare last time, hope they fix it for Argentina vs Italy.",logi,False,0.4404,Positive
CM000931,M018,Instagram,6,2026-06-17,Watching the Argentina vs Italy preview show right now.,neu,False,0.0,Neutral
CM000932,M018,Facebook,2,2026-06-21,"This lineup for Argentina is exactly what we needed, love it!",pos,False,0.6696,Positive
CM000933,M018,Facebook,3,2026-06-20,What's the weather looking like for Argentina vs Italy at 974 Stadium?,neu,False,0.3612,Positive
CM000934,M018,YouTube,2,2026-06-21,"This lineup for Argentina is exactly what we needed, love it!",pos,False,0.6696,Positive
CM000935,M018,X (Twitter),2,2026-06-21,"Can't wait for Argentina vs Italy, this is going to be electric!",pos,False,0.0,Neutral
CM000936,M018,YouTube,1,2026-06-22,"Italy fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000937,M018,X (Twitter),0,2026-06-23,"No clear signage getting to 974 Stadium, missed kickoff because of it.",logi,False,-0.5242,Negative
CM000938,M018,X (Twitter),2,2026-06-21,"Watching Argentina vs Italy with the whole family, can't wait!",pos,False,0.0,Neutral
CM000939,M018,YouTube,3,2026-06-20,Best ticket price I've seen all tournament for Argentina vs Italy!,pos,False,0.6696,Positive
CM000940,M019,Instagram,7,2026-06-17,"Watching Mexico vs Netherlands with the whole family, can't wait!",pos,False,0.0,Neutral
CM000941,M019,X (Twitter),4,2026-06-20,"Resale prices for Mexico vs Netherlands are out of control, scalpers ruining it for everyone.",price,False,-0.25,Negative
CM000942,M019,Instagram,0,2026-06-24,Anyone know the kickoff time for Mexico vs Netherlands?,neu,False,0.0,Neutral
CM000943,M019,Instagram,0,2026-06-24,"Mexico are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM000944,M019,YouTube,5,2026-06-19,"Netherlands fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000945,M019,X (Twitter),0,2026-06-24,"That refereeing decision in the last Mexico game was a disgrace, still fuming.",contro,False,-0.7845,Negative
CM000946,M019,TikTok,0,2026-06-24,"Can't wait for Mexico vs Netherlands, this is going to be electric!",pos,False,0.0,Neutral
CM000947,M019,YouTube,4,2026-06-20,"Queues to get into Lusail Stadium took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM000948,M019,Facebook,6,2026-06-18,"Resale prices for Mexico vs Netherlands are out of control, scalpers ruining it for everyone.",price,False,-0.25,Negative
CM000949,M019,Facebook,3,2026-06-21,Best ticket price I've seen all tournament for Mexico vs Netherlands!,pos,False,0.6696,Positive
CM000950,M019,Facebook,2,2026-06-22,"Mexico are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM000951,M019,X (Twitter),0,2026-06-24,What's the weather looking like for Mexico vs Netherlands at Lusail Stadium?,neu,False,0.3612,Positive
CM000952,M019,X (Twitter),1,2026-06-23,"Netherlands fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000953,M019,Instagram,0,2026-06-24,Best ticket price I've seen all tournament for Mexico vs Netherlands!,pos,False,0.6696,Positive
CM000954,M019,Facebook,4,2026-06-20,Watching the Mexico vs Netherlands preview show right now.,neu,False,0.0,Neutral
CM000955,M019,YouTube,1,2026-06-23,"Can't wait for Mexico vs Netherlands, this is going to be electric!",pos,False,0.0,Neutral
CM000956,M019,TikTok,3,2026-06-21,"Resale prices for Mexico vs Netherlands are out of control, scalpers ruining it for everyone.",price,False,-0.25,Negative
CM000957,M019,YouTube,2,2026-06-22,"Watching Mexico vs Netherlands with the whole family, can't wait!",pos,False,0.0,Neutral
CM000958,M019,TikTok,5,2026-06-19,"Can't wait for Mexico vs Netherlands, this is going to be electric!",pos,False,0.0,Neutral
CM000959,M019,X (Twitter),0,2026-06-24,"Mexico to win it all, calling it now!",pos,False,0.6239,Positive
CM000960,M019,TikTok,4,2026-06-20,"The atmosphere at Lusail Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM000961,M019,Facebook,7,2026-06-17,"That highlight reel from the last match gave me chills, let's go Mexico!",pos,False,0.4003,Positive
CM000962,M019,TikTok,1,2026-06-23,Reports of a key Mexico player injury are concerning right before this game.,contro,False,-0.4215,Negative
CM000963,M019,YouTube,0,2026-06-24,"The atmosphere at Lusail Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM000964,M019,Facebook,2,2026-06-22,"Why does Mexico vs Netherlands cost double the group stage matches, feels like a cash grab.",price,False,0.3612,Positive
CM000965,M019,Facebook,1,2026-06-23,Anyone know the kickoff time for Mexico vs Netherlands?,neu,False,0.0,Neutral
CM000966,M019,YouTube,1,2026-06-23,Feels like Mexico are being treated unfairly by officials again this tournament.,contro,False,0.3612,Positive
CM000967,M019,Facebook,4,2026-06-20,"That highlight reel from the last match gave me chills, let's go Mexico!",pos,False,0.4003,Positive
CM000968,M019,Instagram,7,2026-06-17,"Just got my tickets for Mexico vs Netherlands, best day ever!",pos,False,0.6696,Positive
CM000969,M019,Instagram,3,2026-06-21,"Just got my tickets for Mexico vs Netherlands, best day ever!",pos,False,0.6696,Positive
CM000970,M019,X (Twitter),0,2026-06-24,Curious how Mexico lines up against Netherlands this time.,neu,False,0.3182,Positive
CM000971,M019,X (Twitter),3,2026-06-21,"Mexico are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM000972,M019,TikTok,1,2026-06-23,"Transit to Lusail Stadium was a nightmare last time, hope they fix it for Mexico vs Netherlands.",logi,False,0.4404,Positive
CM000973,M019,Instagram,1,2026-06-23,"Transit to Lusail Stadium was a nightmare last time, hope they fix it for Mexico vs Netherlands.",logi,False,0.4404,Positive
CM000974,M019,Instagram,4,2026-06-20,Anyone know the kickoff time for Mexico vs Netherlands?,neu,False,0.0,Neutral
CM000975,M019,YouTube,0,2026-06-24,"That highlight reel from the last match gave me chills, let's go Mexico!",pos,False,0.4003,Positive
CM000976,M019,TikTok,0,2026-06-24,"Mexico are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM000977,M019,X (Twitter),2,2026-06-22,"Mexico are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM000978,M019,YouTube,1,2026-06-23,"Rumors swirling about Mexico's lineup changes, fans are not happy about it.",contro,False,-0.4585,Negative
CM000979,M019,X (Twitter),1,2026-06-23,Anyone know the kickoff time for Mexico vs Netherlands?,neu,False,0.0,Neutral
CM000980,M019,TikTok,6,2026-06-18,Curious how Mexico lines up against Netherlands this time.,neu,False,0.3182,Positive
CM000981,M019,TikTok,2,2026-06-22,Best ticket price I've seen all tournament for Mexico vs Netherlands!,pos,False,0.6696,Positive
CM000982,M019,TikTok,2,2026-06-22,Anyone know the kickoff time for Mexico vs Netherlands?,neu,False,0.0,Neutral
CM000983,M019,TikTok,1,2026-06-23,"Netherlands fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000984,M019,TikTok,0,2026-06-24,"Transit to Lusail Stadium was a nightmare last time, hope they fix it for Mexico vs Netherlands.",logi,False,0.4404,Positive
CM000985,M019,Instagram,0,2026-06-24,"Transit to Lusail Stadium was a nightmare last time, hope they fix it for Mexico vs Netherlands.",logi,False,0.4404,Positive
CM000986,M019,Facebook,6,2026-06-18,"The atmosphere at Lusail Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM000987,M019,TikTok,3,2026-06-21,"This lineup for Mexico is exactly what we needed, love it!",pos,False,0.6696,Positive
CM000988,M019,YouTube,5,2026-06-19,"This lineup for Mexico is exactly what we needed, love it!",pos,False,0.6696,Positive
CM000989,M019,Facebook,2,2026-06-22,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM000990,M019,TikTok,3,2026-06-21,"Watching Mexico vs Netherlands with the whole family, can't wait!",pos,False,0.0,Neutral
CM000991,M019,X (Twitter),0,2026-06-24,"Netherlands fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM000992,M019,YouTube,0,2026-06-24,"That highlight reel from the last match gave me chills, let's go Mexico!",pos,False,0.4003,Positive
CM000993,M019,YouTube,2,2026-06-22,"Can't wait for Mexico vs Netherlands, this is going to be electric!",pos,False,0.0,Neutral
CM000994,M020,Facebook,2,2026-06-22,"Watching Germany vs Brazil with the whole family, can't wait!",pos,False,0.0,Neutral
CM000995,M020,Facebook,2,2026-06-22,"Queues to get into Al Bayt Stadium took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM000996,M020,TikTok,3,2026-06-21,"Just got my tickets for Germany vs Brazil, best day ever!",pos,False,0.6696,Positive
CM000997,M020,YouTube,2,2026-06-22,"Just got my tickets for Germany vs Brazil, best day ever!",pos,False,0.6696,Positive
CM000998,M020,YouTube,4,2026-06-20,"Can't wait for Germany vs Brazil, this is going to be electric!",pos,False,0.0,Neutral
CM000999,M020,X (Twitter),0,2026-06-24,"Just got my tickets for Germany vs Brazil, best day ever!",pos,False,0.6696,Positive
CM001000,M020,Instagram,4,2026-06-20,"That highlight reel from the last match gave me chills, let's go Germany!",pos,False,0.4003,Positive
CM001001,M020,X (Twitter),2,2026-06-22,"This lineup for Germany is exactly what we needed, love it!",pos,False,0.6696,Positive
CM001002,M020,YouTube,3,2026-06-21,"Transit to Al Bayt Stadium was a nightmare last time, hope they fix it for Germany vs Brazil.",logi,False,0.4404,Positive
CM001003,M020,Facebook,1,2026-06-23,"That highlight reel from the last match gave me chills, let's go Germany!",pos,False,0.4003,Positive
CM001004,M020,Instagram,7,2026-06-17,Watching the Germany vs Brazil preview show right now.,neu,False,0.0,Neutral
CM001005,M020,TikTok,6,2026-06-18,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM001006,M020,YouTube,4,2026-06-20,"Heading to Al Bayt Stadium this weekend, first time at a match like this.",neu,False,0.3612,Positive
CM001007,M020,Facebook,0,2026-06-24,"No clear signage getting to Al Bayt Stadium, missed kickoff because of it.",logi,False,-0.5242,Negative
CM001008,M020,Instagram,1,2026-06-23,"That highlight reel from the last match gave me chills, let's go Germany!",pos,False,0.4003,Positive
CM001009,M020,X (Twitter),2,2026-06-22,What's the weather looking like for Germany vs Brazil at Al Bayt Stadium?,neu,False,0.3612,Positive
CM001010,M020,TikTok,2,2026-06-22,"Watching Germany vs Brazil with the whole family, can't wait!",pos,False,0.0,Neutral
